Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Montana St,5-1-0,83.3%,16.7%,1.8,,,,,2-1-0,66.7%,33.3%,-1.2,2-1-0,66.7%,33.3%,-0.5,2-0-0,100.0%,0.0%,+5.5,4-0-0,100.0%,0.0%,5.5,3-0-0,100.0%,0.0%,4.5,2-1-0,66.7%,33.3%,-0.8,1-1-0,50.0%,50.0%,-5.5,,,,,3-0-0,100.0%,0.0%,+4.8,3-1-0,75.0%,25.0%,-0.3,2-0-0,100.0%,0.0%,6.0,,,,
South Dakota,5-1-0,83.3%,16.7%,15.1,2-0-0,100.0%,0.0%,26.5,2-0-0,100.0%,0.0%,+14.5,0-0-0,0.0%,0.0%,--,4-1-0,80.0%,20.0%,+12.4,3-1-0,75.0%,25.0%,9.4,1-1-0,50.0%,50.0%,8.0,4-0-0,100.0%,0.0%,18.6,2-0-0,100.0%,0.0%,+26.5,,,,,3-1-0,75.0%,25.0%,+15.4,1-0-0,100.0%,0.0%,+0.5,2-1-0,66.7%,33.3%,12.3,0-0-0,0.0%,0.0%,--
Arizona St,5-1-0,83.3%,16.7%,3.1,1-1-0,50.0%,50.0%,-7.0,0-1-0,0.0%,100.0%,-41.5,1-0-0,100.0%,0.0%,+15.0,4-0-0,100.0%,0.0%,+11.3,1-0-0,100.0%,0.0%,11.5,3-0-0,100.0%,0.0%,10.3,2-1-0,66.7%,33.3%,-4.2,2-1-0,66.7%,33.3%,-4.2,,,,,1-0-0,100.0%,0.0%,+11.5,1-0-0,100.0%,0.0%,+1.5,3-0-0,100.0%,0.0%,10.3,4-0-0,100.0%,0.0%,+12.1
TX A&M-CC,4-1-0,80.0%,20.0%,10.2,2-0-0,100.0%,0.0%,19.3,2-0-0,100.0%,0.0%,+10.3,2-0-0,100.0%,0.0%,+10.5,1-1-0,50.0%,50.0%,+6.3,2-0-0,100.0%,0.0%,17.8,3-0-0,100.0%,0.0%,18.8,1-1-0,50.0%,50.0%,-2.8,1-1-0,50.0%,50.0%,-2.8,,,,,1-1-0,50.0%,50.0%,+4.8,1-1-0,50.0%,50.0%,-2.8,1-0-0,100.0%,0.0%,18.0,1-0-0,100.0%,0.0%,+21.0
Lamar,4-1-0,80.0%,20.0%,2.2,1-1-0,50.0%,50.0%,-11.0,3-0-0,100.0%,0.0%,+11.0,3-1-0,75.0%,25.0%,-3.0,1-0-0,100.0%,0.0%,+23.0,2-0-0,100.0%,0.0%,12.8,4-1-0,80.0%,20.0%,2.2,,,,,1-0-0,100.0%,0.0%,+7.5,1-1-0,50.0%,50.0%,-11.0,,,,,2-0-0,100.0%,0.0%,+15.3,1-0-0,100.0%,0.0%,2.5,,,,
Miss State,4-1-0,80.0%,20.0%,5.0,3-0-0,100.0%,0.0%,10.2,3-0-0,100.0%,0.0%,+6.0,,,,,3-1-0,75.0%,25.0%,+3.9,1-0-0,100.0%,0.0%,5.5,,,,,4-1-0,80.0%,20.0%,5.0,2-1-0,66.7%,33.3%,+5.5,,,,,,,,,1-1-0,50.0%,50.0%,-2.8,,,,,1-1-0,50.0%,50.0%,+3.5
Manhattan,4-1-0,80.0%,20.0%,10.8,2-1-0,66.7%,33.3%,7.0,1-1-0,50.0%,50.0%,+8.3,1-0-0,100.0%,0.0%,+20.0,3-0-0,100.0%,0.0%,+12.5,2-1-0,66.7%,33.3%,7.0,3-1-0,75.0%,25.0%,10.3,1-0-0,100.0%,0.0%,13.0,2-0-0,100.0%,0.0%,+16.5,,,,,1-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,13.0,2-0-0,100.0%,0.0%,+12.3
Alab A&M,4-1-0,80.0%,20.0%,7.1,3-0-0,100.0%,0.0%,15.2,0-0-0,0.0%,0.0%,--,2-1-0,66.7%,33.3%,+1.0,2-0-0,100.0%,0.0%,+16.3,1-1-0,50.0%,50.0%,-5.0,3-1-0,75.0%,25.0%,1.8,1-0-0,100.0%,0.0%,28.5,3-0-0,100.0%,0.0%,+15.2,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+28.5,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-5.0,2-1-0,66.7%,33.3%,-2.0
Rhode Island,4-1-0,80.0%,20.0%,6.2,2-1-0,66.7%,33.3%,3.5,2-0-0,100.0%,0.0%,+8.3,,,,,3-1-0,75.0%,25.0%,+6.4,,,,,,,,,4-1-0,80.0%,20.0%,6.2,3-1-0,75.0%,25.0%,+5.4,,,,,,,,,2-0-0,100.0%,0.0%,+10.3,,,,,2-1-0,66.7%,33.3%,+4.8
Prairie View,4-1-0,80.0%,20.0%,19.8,1-1-0,50.0%,50.0%,25.0,2-0-0,100.0%,0.0%,+14.0,4-0-0,100.0%,0.0%,+25.1,0-1-0,0.0%,100.0%,-1.5,4-1-0,80.0%,20.0%,19.8,4-1-0,80.0%,20.0%,19.8,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+21.0,2-0-0,100.0%,0.0%,+14.0,1-0-0,100.0%,0.0%,21.0,1-1-0,50.0%,50.0%,+25.0
NC A&T,4-1-0,80.0%,20.0%,3.7,0-1-0,0.0%,100.0%,-10.0,3-0-0,100.0%,0.0%,+6.3,2-0-0,100.0%,0.0%,+7.8,2-1-0,66.7%,33.3%,+1.0,3-1-0,75.0%,25.0%,2.3,3-1-0,75.0%,25.0%,2.3,1-0-0,100.0%,0.0%,9.5,1-0-0,100.0%,0.0%,+9.5,,,,,,,,,3-0-0,100.0%,0.0%,+6.3,1-0-0,100.0%,0.0%,9.5,1-1-0,50.0%,50.0%,-0.3
Idaho,4-1-0,80.0%,20.0%,2.3,,,,,1-0-0,100.0%,0.0%,+14.0,2-1-0,66.7%,33.3%,-1.0,2-0-0,100.0%,0.0%,+7.3,2-1-0,66.7%,33.3%,-1.0,4-1-0,80.0%,20.0%,2.3,,,,,1-0-0,100.0%,0.0%,+10.5,0-1-0,0.0%,100.0%,-17.5,,,,,4-0-0,100.0%,0.0%,+7.3,0-1-0,0.0%,100.0%,-17.5,3-0-0,100.0%,0.0%,+5.0
SE Missouri,4-1-0,80.0%,20.0%,5.2,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,+6.3,2-0-0,100.0%,0.0%,+3.3,1-1-0,50.0%,50.0%,+6.3,3-0-0,100.0%,0.0%,4.5,4-1-0,80.0%,20.0%,5.2,,,,,1-0-0,100.0%,0.0%,+23.5,0-1-0,0.0%,100.0%,-11.0,,,,,1-0-0,100.0%,0.0%,+23.5,1-1-0,50.0%,50.0%,-5.0,2-0-0,100.0%,0.0%,+12.3
IL-Chicago,4-1-0,80.0%,20.0%,17.4,3-1-0,75.0%,25.0%,18.0,1-0-0,100.0%,0.0%,+34.0,1-0-0,100.0%,0.0%,+29.0,3-1-0,75.0%,25.0%,+14.5,1-0-0,100.0%,0.0%,15.0,4-1-0,80.0%,20.0%,17.4,,,,,1-0-0,100.0%,0.0%,+31.5,1-1-0,50.0%,50.0%,3.3,,,,,1-0-0,100.0%,0.0%,+15.0,,,,,2-0-0,100.0%,0.0%,+23.3
St Marys,4-1-0,80.0%,20.0%,13.4,2-1-0,66.7%,33.3%,12.5,3-0-0,100.0%,0.0%,+16.0,,,,,3-1-0,75.0%,25.0%,+12.1,,,,,,,,,4-1-0,80.0%,20.0%,13.4,3-1-0,75.0%,25.0%,+14.0,,,,,,,,,2-0-0,100.0%,0.0%,+14.8,,,,,1-1-0,50.0%,50.0%,+9.5
Sam Hous St,4-1-0,80.0%,20.0%,9.1,3-0-0,100.0%,0.0%,17.2,3-1-0,75.0%,25.0%,+6.1,2-0-0,100.0%,0.0%,+8.0,1-1-0,50.0%,50.0%,+3.8,4-0-0,100.0%,0.0%,14.8,2-0-0,100.0%,0.0%,21.5,2-1-0,66.7%,33.3%,0.8,0-0-0,0.0%,0.0%,--,,,,,,,,,0-1-0,0.0%,100.0%,-13.5,1-0-0,100.0%,0.0%,7.5,1-0-0,100.0%,0.0%,+21.0
Central Mich,4-1-0,80.0%,20.0%,0.2,3-0-0,100.0%,0.0%,4.7,2-0-0,100.0%,0.0%,+5.0,1-1-0,50.0%,50.0%,-8.3,2-0-0,100.0%,0.0%,+6.0,3-1-0,75.0%,25.0%,-1.6,3-1-0,75.0%,25.0%,-1.6,1-0-0,100.0%,0.0%,7.5,1-0-0,100.0%,0.0%,+7.5,,,,,1-0-0,100.0%,0.0%,+1.0,0-1-0,0.0%,100.0%,-17.5,1-0-0,100.0%,0.0%,4.5,1-1-0,50.0%,50.0%,-5.0
Army,4-1-0,80.0%,20.0%,14.1,1-1-0,50.0%,50.0%,-1.8,1-1-0,50.0%,50.0%,-5.8,1-0-0,100.0%,0.0%,+6.0,3-0-0,100.0%,0.0%,+27.3,3-0-0,100.0%,0.0%,27.3,2-0-0,100.0%,0.0%,31.0,2-1-0,66.7%,33.3%,2.8,1-1-0,50.0%,50.0%,-5.8,,,,,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,+6.0,2-0-0,100.0%,0.0%,34.0,2-0-0,100.0%,0.0%,+31.0
Holy Cross,4-1-1,80.0%,20.0%,4.3,3-1-1,75.0%,25.0%,4.0,2-0-0,100.0%,0.0%,+5.5,2-0-0,100.0%,0.0%,+11.5,1-1-1,50.0%,50.0%,-1.0,2-1-1,66.7%,33.3%,3.6,3-1-1,75.0%,25.0%,4.0,1-0-0,100.0%,0.0%,5.5,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-1.5,,,,,1-0-0,100.0%,0.0%,+5.5,,,,,1-0-1,100.0%,0.0%,+8.8
N Arizona,4-1-0,80.0%,20.0%,-1.8,1-0-0,100.0%,0.0%,8.5,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-14.0,3-0-0,100.0%,0.0%,+6.3,2-1-0,66.7%,33.3%,-6.5,1-1-0,50.0%,50.0%,-13.5,3-0-0,100.0%,0.0%,6.0,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,7.5,0-1-0,0.0%,100.0%,-35.5,1-0-0,100.0%,0.0%,+4.0,2-1-0,66.7%,33.3%,-7.2,3-0-0,100.0%,0.0%,+6.3
Indiana St,4-1-0,80.0%,20.0%,10.2,2-0-0,100.0%,0.0%,10.8,2-1-0,66.7%,33.3%,+3.5,1-0-0,100.0%,0.0%,+28.5,2-1-0,66.7%,33.3%,+4.3,2-0-0,100.0%,0.0%,20.3,2-0-0,100.0%,0.0%,19.0,2-1-0,66.7%,33.3%,4.3,1-1-0,50.0%,50.0%,+0.5,,,,,,,,,2-1-0,66.7%,33.3%,+9.8,,,,,2-0-0,100.0%,0.0%,+20.3
UTSA,3-1-0,75.0%,25.0%,2.5,1-1-0,50.0%,50.0%,0.3,2-0-0,100.0%,0.0%,+4.8,2-1-0,66.7%,33.3%,+2.8,1-0-0,100.0%,0.0%,+1.5,2-0-0,100.0%,0.0%,4.8,2-0-0,100.0%,0.0%,4.8,1-1-0,50.0%,50.0%,0.3,0-1-0,0.0%,100.0%,-9.0,,,,,1-0-0,100.0%,0.0%,+9.5,2-0-0,100.0%,0.0%,+4.8,,,,,0-1-0,0.0%,100.0%,-9.0
Niagara,3-1-0,75.0%,25.0%,8.6,2-0-0,100.0%,0.0%,13.8,0-1-0,0.0%,100.0%,-5.0,2-1-0,66.7%,33.3%,+7.5,1-0-0,100.0%,0.0%,+12.0,3-1-0,75.0%,25.0%,8.6,3-1-0,75.0%,25.0%,8.6,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+12.0,0-1-0,0.0%,100.0%,-5.0,1-0-0,100.0%,0.0%,12.0,2-0-0,100.0%,0.0%,+13.8
Bucknell,6-2-0,75.0%,25.0%,10.1,2-1-0,66.7%,33.3%,10.2,2-0-0,100.0%,0.0%,+13.3,3-0-0,100.0%,0.0%,+23.5,2-2-0,50.0%,50.0%,-1.5,3-1-0,75.0%,25.0%,12.4,4-0-0,100.0%,0.0%,16.9,2-2-0,50.0%,50.0%,3.4,3-1-0,75.0%,25.0%,+7.9,,,,,1-1-0,50.0%,50.0%,-7.0,2-0-0,100.0%,0.0%,+13.8,2-1-0,66.7%,33.3%,7.7,3-1-0,75.0%,25.0%,+17.1
Oral Roberts,3-1-0,75.0%,25.0%,8.5,0-1-0,0.0%,100.0%,-9.5,1-1-0,50.0%,50.0%,0.0,1-0-0,100.0%,0.0%,+18.0,2-0-0,100.0%,0.0%,+12.8,3-1-0,75.0%,25.0%,8.5,3-1-0,75.0%,25.0%,8.5,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+18.0,1-0-0,100.0%,0.0%,+9.5,2-0-0,100.0%,0.0%,17.0,1-0-0,100.0%,0.0%,+16.0
Weber St,3-1-0,75.0%,25.0%,10.1,0-1-0,0.0%,100.0%,-16.5,2-0-0,100.0%,0.0%,+25.3,3-0-0,100.0%,0.0%,+19.0,0-1-0,0.0%,100.0%,-16.5,2-1-0,66.7%,33.3%,-0.7,3-1-0,75.0%,25.0%,10.1,,,,,1-0-0,100.0%,0.0%,+42.5,,,,,,,,,1-0-0,100.0%,0.0%,+8.0,2-0-0,100.0%,0.0%,24.5,1-1-0,50.0%,50.0%,-5.0
