Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Utah,888-871-37,50.5%,1.0,0.1,453-446-18,50.4%,0.4,0.0,26-31-1,45.6%,0.5,-0.8,412-409-15,50.2%,0.0,0.0,464-452-22,50.7%,1.9,0.1,428-449-15,48.8%,-2.9,-0.5,391-407-16,49.0%,-5.6,0.2,491-459-21,51.7%,6.5,-0.1,454-412-22,52.4%,5.0,0.7,171-189-9,47.5%,-1.3,-0.5,532-480-17,52.6%,1.7,0.5,221-209-9,51.4%,3.8,0.2,214-216-10,49.8%,-0.6,0.3,159-171-10,48.2%,1.6,-0.3
Toronto,893-876-34,50.5%,0.4,0.2,484-494-18,49.5%,0.4,0.1,33-26-1,55.9%,0.6,0.3,441-429-18,50.7%,-0.7,0.2,439-438-16,50.1%,1.5,0.3,452-421-16,51.8%,-2.3,0.5,442-436-22,50.3%,-4.9,0.6,446-433-12,50.7%,5.8,-0.2,430-446-18,49.1%,3.0,-0.1,183-166-7,52.4%,-1.4,0.9,526-529-19,49.9%,0.9,0.2,193-185-7,51.1%,2.1,0.2,216-197-9,52.3%,-1.2,0.7,151-155-7,49.4%,0.8,-0.5
Philadelphia,893-879-30,50.4%,-1.1,0.1,480-456-17,51.3%,-0.8,0.1,28-31-0,47.5%,-0.4,0.2,484-447-13,52.0%,-2.3,0.6,398-421-17,48.6%,0.3,-0.5,444-440-13,50.2%,-3.7,0.2,487-489-14,49.9%,-6.3,0.3,399-386-16,50.8%,5.3,-0.3,445-430-17,50.9%,1.6,-0.1,178-192-5,48.1%,-3.1,0.1,514-483-19,51.6%,-0.2,0.2,204-207-4,49.6%,-0.4,-0.4,209-216-9,49.2%,-2.3,0.5,173-173-6,50.0%,-1.4,-0.3
New Orleans,865-862-30,50.1%,-1.0,0.3,431-451-14,48.9%,-1.1,0.0,24-31-1,43.6%,-1.1,-0.1,457-453-19,50.2%,-1.6,0.5,396-399-11,49.8%,-0.4,-0.1,430-426-17,50.2%,-3.3,0.7,508-479-17,51.5%,-4.8,1.3,350-374-13,48.3%,4.2,-1.1,433-429-13,50.2%,1.4,-0.1,190-166-7,53.4%,-3.0,0.7,473-511-19,48.1%,-0.8,-0.1,221-212-8,51.0%,1.0,0.6,213-199-8,51.7%,-2.9,0.4,178-154-3,53.6%,0.6,0.9
Phoenix,896-893-28,50.1%,0.5,-0.1,463-434-14,51.6%,1.0,0.4,29-37-1,43.9%,1.5,-1.0,428-413-13,50.9%,-1.1,0.1,459-467-15,49.6%,2.0,-0.3,455-429-16,51.5%,-2.2,0.1,397-414-13,49.0%,-5.9,0.3,494-476-15,50.9%,5.9,-0.5,432-463-11,48.3%,3.1,-0.5,181-172-3,51.3%,-1.2,-0.1,551-505-17,52.2%,1.4,0.5,231-243-8,48.7%,2.3,-0.3,202-216-6,48.3%,-2.5,-1.2,135-179-7,43.0%,-0.5,-2.1
Chicago,883-885-24,49.9%,-0.4,0.1,455-481-13,48.6%,-0.9,-0.3,26-30-0,46.4%,0.5,0.0,453-422-12,51.8%,-0.7,0.8,423-448-12,48.6%,-0.2,-0.7,455-427-14,51.6%,-2.5,0.8,477-470-12,50.4%,-5.0,0.6,404-411-12,49.6%,4.9,-0.6,427-457-10,48.3%,1.6,-0.7,195-185-6,51.3%,-1.0,0.2,484-485-10,50.0%,-0.2,0.1,236-218-4,52.0%,1.1,0.3,192-186-7,50.8%,-1.2,0.6,178-185-8,49.0%,-0.8,-0.3
Orlando,867-877-37,49.7%,-1.4,-0.1,486-454-21,51.7%,-1.1,0.2,27-34-0,44.3%,1.0,0.7,465-487-20,48.8%,-2.7,-0.2,390-380-17,50.7%,0.1,-0.2,443-425-19,51.0%,-4.0,0.0,501-510-23,49.6%,-6.2,0.2,361-364-14,49.8%,5.2,-0.7,415-444-18,48.3%,1.3,-0.3,177-177-7,50.0%,-3.3,-0.4,511-496-23,50.7%,-0.8,0.3,192-230-8,45.5%,-0.7,-1.2,189-193-8,49.5%,-3.0,0.2,152-170-7,47.2%,-1.8,-1.4
Houston,890-906-26,49.6%,1.3,0.2,479-473-13,50.3%,1.5,0.5,27-28-1,49.1%,2.5,0.7,395-408-13,49.2%,0.0,0.5,487-485-12,50.1%,2.5,0.1,450-439-8,50.6%,-1.4,0.4,378-385-11,49.5%,-4.9,0.9,506-518-15,49.4%,6.0,-0.4,431-455-18,48.7%,4.1,0.1,170-190-5,47.2%,-0.9,-0.2,513-516-18,49.9%,1.6,0.2,208-214-4,49.3%,3.0,-0.1,203-219-9,48.1%,-0.8,-0.2,180-172-2,51.1%,2.7,0.5
Sacramento,835-855-41,49.4%,-2.4,-0.4,407-439-14,48.1%,-2.9,-0.8,37-22-1,62.7%,0.6,1.3,499-461-24,52.0%,-2.4,0.5,325-384-16,45.8%,-2.4,-1.5,438-405-20,52.0%,-4.9,0.0,535-519-24,50.8%,-6.1,0.3,297-331-17,47.3%,3.9,-1.4,393-445-21,46.9%,0.2,-0.7,178-181-10,49.6%,-5.5,-0.9,474-486-21,49.4%,-1.5,-0.3,203-209-16,49.3%,-0.1,0.2,225-207-11,52.1%,-3.8,0.0,146-166-9,46.8%,-2.1,-0.4
Portland,865-890-27,49.3%,-1.2,-0.3,422-448-18,48.5%,-1.7,-0.6,30-32-0,48.4%,-0.7,-0.1,429-465-9,48.0%,-2.3,-0.7,423-416-18,50.4%,-0.1,0.1,425-448-12,48.7%,-4.5,-0.4,451-489-15,48.0%,-6.7,-0.3,411-392-12,51.2%,5.2,-0.2,433-436-13,49.8%,2.1,-0.1,189-168-7,52.9%,-1.3,1.2,482-540-14,47.2%,-1.6,-1.0,218-220-6,49.8%,0.6,-0.1,225-222-3,50.3%,-2.0,0.1,164-150-6,52.2%,0.2,0.2
Detroit,869-895-41,49.3%,-1.1,-0.2,446-493-27,47.5%,-1.2,-0.5,27-38-0,41.5%,-0.5,-1.1,469-484-20,49.2%,-2.6,-0.1,389-400-21,49.3%,0.7,-0.3,433-443-25,49.4%,-3.7,-0.1,474-496-25,48.9%,-6.1,0.3,388-394-16,49.6%,5.1,-0.7,436-450-16,49.2%,1.6,-0.2,185-195-7,48.7%,-3.0,-0.6,480-503-27,48.8%,-1.0,-0.3,209-191-6,52.3%,1.4,1.1,214-211-8,50.4%,-3.2,-0.6,177-159-7,52.7%,0.5,1.0
Charlotte,784-808-33,49.3%,-3.5,-0.1,437-438-16,49.9%,-2.9,0.3,25-25-1,50.0%,-1.2,1.3,470-481-23,49.4%,-4.5,-0.3,304-317-9,49.0%,-2.1,0.1,393-403-19,49.4%,-6.4,-0.2,538-570-28,48.6%,-6.9,-0.1,242-234-5,50.8%,4.5,-0.2,390-405-14,49.1%,-0.6,0.0,184-185-6,49.9%,-4.9,0.0,432-435-20,49.8%,-3.0,0.0,183-203-7,47.4%,-2.8,-0.9,164-167-10,49.6%,-6.0,-0.3,143-163-6,46.7%,-3.8,-1.0
Brooklyn,864-894-34,49.2%,-2.1,-0.4,462-467-25,49.7%,-1.9,-0.2,27-32-0,45.8%,-4.1,-3.1,459-498-20,48.0%,-3.0,-0.2,395-384-14,50.7%,-1.0,-0.5,446-428-15,51.0%,-4.2,0.2,522-533-20,49.5%,-6.2,0.2,338-353-14,48.9%,4.1,-1.1,409-459-19,47.1%,0.0,-1.0,167-206-5,44.8%,-5.3,-1.6,496-485-22,50.6%,-1.2,0.0,215-191-6,53.0%,0.1,0.4,187-236-3,44.2%,-4.8,-1.5,174-171-7,50.4%,-1.1,0.5
Cleveland,898-930-36,49.1%,0.2,-0.3,482-488-20,49.7%,0.5,-0.1,36-30-0,54.6%,2.4,0.8,405-451-15,47.3%,-2.2,-0.7,482-468-21,50.7%,2.3,0.1,442-464-24,48.8%,-2.8,-0.5,413-438-14,48.5%,-6.7,-0.2,479-489-22,49.5%,6.2,-0.4,455-466-12,49.4%,3.2,-0.1,174-201-10,46.4%,-3.0,-1.4,492-513-23,49.0%,0.5,-0.2,209-223-5,48.4%,2.0,0.0,207-219-11,48.6%,-2.3,-1.0,196-186-3,51.3%,2.2,0.4
Milwaukee,871-904-35,49.1%,0.2,-0.5,456-467-19,49.4%,0.3,-0.3,29-26-0,52.7%,1.4,0.4,445-430-15,50.9%,-0.4,0.2,414-464-20,47.2%,0.7,-1.2,444-437-16,50.4%,-2.6,-0.3,396-431-10,47.9%,-5.9,-0.1,467-465-25,50.1%,5.5,-0.7,418-455-19,47.9%,2.9,-0.5,191-195-7,49.5%,-1.3,-0.2,464-490-18,48.6%,0.3,-0.8,213-241-10,46.9%,1.6,-0.8,202-196-6,50.8%,-1.9,-0.4,187-193-10,49.2%,1.0,-0.1
LA Clippers,880-919-20,48.9%,0.7,-0.1,421-445-11,48.6%,0.5,0.0,33-31-0,51.6%,-2.6,-2.4,406-438-6,48.1%,-0.6,-0.2,459-474-14,49.2%,2.0,-0.1,438-447-12,49.5%,-1.9,0.2,371-427-7,46.5%,-6.0,-0.1,504-484-13,51.0%,6.2,-0.1,430-461-8,48.3%,3.3,-0.4,187-194-4,49.1%,-0.6,0.4,493-515-13,48.9%,1.3,0.1,218-240-4,47.6%,2.2,-0.8,241-234-5,50.7%,-0.3,0.3,167-179-3,48.3%,1.2,-0.8
Atlanta,869-931-19,48.3%,-1.4,-0.4,470-518-11,47.6%,-1.5,-0.6,25-30-1,45.5%,-3.2,-1.3,458-485-11,48.6%,-2.2,-0.3,400-435-8,47.9%,-0.7,-0.7,423-475-11,47.1%,-4.4,-0.4,480-523-9,47.9%,-6.0,0.1,388-400-10,49.2%,4.4,-1.1,446-454-8,49.6%,1.5,-0.4,188-202-6,48.2%,-2.6,-0.7,493-508-12,49.3%,-1.0,-0.3,209-200-2,51.1%,0.4,0.3,190-213-6,47.2%,-3.2,-0.6,163-191-0,46.1%,-1.2,-0.4
Washington,822-911-37,47.4%,-2.4,-0.3,428-502-20,46.0%,-2.5,-0.5,24-31-1,43.6%,-5.4,-2.7,474-508-25,48.3%,-2.8,0.0,339-390-12,46.5%,-1.9,-0.8,418-447-18,48.3%,-5.5,-0.6,523-557-24,48.4%,-6.2,0.2,295-352-13,45.6%,3.9,-1.1,402-457-19,46.8%,0.7,0.0,183-195-4,48.4%,-3.7,0.0,462-505-23,47.8%,-1.9,-0.1,197-222-13,47.0%,-1.2,-0.5,197-187-4,51.3%,-3.5,0.3,153-180-9,46.0%,-2.1,-0.8
LA Lakers,871-973-32,47.2%,0.3,-0.4,432-488-22,47.0%,0.5,-0.6,40-37-0,52.0%,3.4,0.8,414-441-17,48.4%,-1.3,-0.2,447-520-15,46.2%,1.8,-0.6,431-478-13,47.4%,-3.1,-0.9,401-427-13,48.4%,-5.9,0.4,463-541-19,46.1%,5.4,-1.2,426-479-18,47.1%,3.5,0.0,164-171-3,49.0%,-2.2,-0.7,515-600-25,46.2%,0.5,-0.6,201-222-4,47.5%,2.2,-0.2,238-263-6,47.5%,-1.6,-0.4,152-165-4,48.0%,1.5,0.0
Minnesota,804-913-27,46.8%,-1.9,-0.4,426-487-12,46.7%,-1.7,-0.4,26-30-0,46.4%,1.0,1.1,482-517-10,48.3%,-2.5,0.1,312-384-17,44.8%,-1.0,-1.0,423-431-17,49.5%,-4.1,0.2,484-522-16,48.1%,-6.4,0.1,317-385-11,45.2%,4.6,-0.9,380-481-10,44.1%,0.4,-1.0,174-183-9,48.7%,-3.7,-0.1,461-523-15,46.9%,-1.6,-0.4,193-222-6,46.5%,-0.4,-0.4,185-204-9,47.6%,-3.9,-0.3,143-177-3,44.7%,-1.2,-0.8
