Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Toronto,898-877-34,50.6%,0.4,0.3,485-494-18,49.5%,0.5,0.1,33-26-1,55.9%,0.6,0.3,445-429-18,50.9%,-0.7,0.3,440-439-16,50.1%,1.5,0.3,455-422-16,51.9%,-2.3,0.6,447-437-22,50.6%,-4.8,0.7,446-433-12,50.7%,5.8,-0.2,432-446-18,49.2%,3.0,0.0,185-166-7,52.7%,-1.4,0.9,528-529-19,50.0%,0.9,0.3,194-185-7,51.2%,2.1,0.2,219-198-9,52.5%,-1.2,0.8,152-156-7,49.4%,0.8,-0.4
Utah,891-875-37,50.5%,1.0,0.1,453-448-18,50.3%,0.4,0.0,26-31-1,45.6%,0.5,-0.8,414-412-15,50.1%,0.0,0.0,465-453-22,50.7%,1.8,0.1,430-451-15,48.8%,-2.9,-0.5,394-411-16,48.9%,-5.6,0.2,491-459-21,51.7%,6.5,-0.1,455-414-22,52.4%,4.9,0.7,171-191-9,47.2%,-1.4,-0.5,535-481-17,52.7%,1.7,0.5,222-209-9,51.5%,3.8,0.2,216-218-10,49.8%,-0.6,0.3,159-172-10,48.0%,1.6,-0.3
Philadelphia,894-883-30,50.3%,-1.1,0.0,480-457-17,51.2%,-0.8,0.0,28-31-0,47.5%,-0.4,0.2,485-450-13,51.9%,-2.3,0.5,398-422-17,48.5%,0.3,-0.5,444-442-13,50.1%,-3.7,0.2,487-492-14,49.7%,-6.3,0.3,400-387-16,50.8%,5.3,-0.3,446-432-17,50.8%,1.6,-0.1,178-192-5,48.1%,-3.1,0.1,515-485-19,51.5%,-0.2,0.2,204-210-4,49.3%,-0.4,-0.4,210-216-9,49.3%,-2.2,0.5,173-175-6,49.7%,-1.4,-0.4
New Orleans,868-865-30,50.1%,-1.1,0.2,433-453-14,48.9%,-1.1,0.0,24-31-1,43.6%,-1.1,-0.1,459-456-19,50.2%,-1.7,0.4,397-399-11,49.9%,-0.4,-0.1,431-428-17,50.2%,-3.4,0.6,511-481-17,51.5%,-4.8,1.3,350-375-13,48.3%,4.2,-1.1,435-430-13,50.3%,1.4,-0.1,191-167-7,53.4%,-3.1,0.6,474-512-19,48.1%,-0.8,-0.1,222-213-8,51.0%,0.9,0.6,213-199-8,51.7%,-2.9,0.4,179-155-3,53.6%,0.5,0.9
Phoenix,898-896-28,50.1%,0.5,-0.1,464-435-14,51.6%,0.9,0.4,30-37-1,44.8%,1.9,-0.6,430-415-13,50.9%,-1.1,0.1,459-468-15,49.5%,2.0,-0.3,456-429-16,51.5%,-2.2,0.1,398-416-13,48.9%,-5.9,0.3,495-477-15,50.9%,5.9,-0.5,433-466-11,48.2%,3.1,-0.5,181-174-3,51.0%,-1.3,-0.1,552-506-17,52.2%,1.3,0.5,232-243-8,48.8%,2.4,-0.2,202-218-6,48.1%,-2.5,-1.2,135-179-7,43.0%,-0.5,-2.1
Chicago,886-889-24,49.9%,-0.5,0.1,457-483-13,48.6%,-0.9,-0.3,26-30-0,46.4%,0.5,0.0,456-423-12,51.9%,-0.7,0.8,423-451-12,48.4%,-0.2,-0.7,457-429-14,51.6%,-2.5,0.8,479-474-12,50.3%,-5.1,0.6,405-411-12,49.6%,4.9,-0.6,428-459-10,48.3%,1.6,-0.7,196-187-6,51.2%,-1.0,0.2,485-487-10,49.9%,-0.2,0.1,237-218-4,52.1%,1.2,0.3,192-188-7,50.5%,-1.2,0.6,179-185-8,49.2%,-0.7,-0.2
Orlando,872-878-37,49.8%,-1.4,-0.1,488-455-21,51.8%,-1.1,0.2,27-34-0,44.3%,1.0,0.7,466-487-20,48.9%,-2.7,-0.2,394-381-17,50.8%,0.1,-0.2,446-426-19,51.2%,-4.0,0.1,502-510-23,49.6%,-6.1,0.2,365-365-14,50.0%,5.2,-0.7,417-444-18,48.4%,1.3,-0.3,178-177-7,50.1%,-3.3,-0.4,514-497-23,50.8%,-0.8,0.3,194-230-8,45.8%,-0.6,-1.1,190-193-8,49.6%,-3.0,0.2,153-170-7,47.4%,-1.7,-1.3
Houston,896-907-26,49.7%,1.4,0.2,482-474-13,50.4%,1.6,0.6,27-28-1,49.1%,2.5,0.7,397-408-13,49.3%,0.1,0.5,491-486-12,50.3%,2.6,0.1,454-439-8,50.8%,-1.4,0.4,380-385-11,49.7%,-4.9,1.0,510-519-15,49.6%,6.0,-0.3,433-456-18,48.7%,4.1,0.1,172-191-5,47.4%,-0.9,-0.2,516-516-18,50.0%,1.7,0.3,209-214-4,49.4%,3.0,0.0,205-219-9,48.4%,-0.8,-0.2,181-172-2,51.3%,2.7,0.5
Portland,869-892-27,49.4%,-1.2,-0.3,424-450-18,48.5%,-1.8,-0.6,30-32-0,48.4%,-0.7,-0.1,431-466-9,48.1%,-2.3,-0.7,425-417-18,50.5%,-0.1,0.1,428-450-12,48.8%,-4.5,-0.4,455-491-15,48.1%,-6.7,-0.3,411-392-12,51.2%,5.2,-0.2,434-436-13,49.9%,2.1,-0.1,190-168-7,53.1%,-1.3,1.3,483-542-14,47.1%,-1.7,-1.0,220-220-6,50.0%,0.6,-0.1,225-222-3,50.3%,-2.0,0.1,166-150-6,52.5%,0.2,0.2
Charlotte,789-810-33,49.3%,-3.5,-0.1,438-439-16,49.9%,-2.9,0.2,25-25-1,50.0%,-1.2,1.3,474-482-23,49.6%,-4.5,-0.3,305-318-9,49.0%,-2.1,0.1,395-404-19,49.4%,-6.4,-0.2,543-572-28,48.7%,-6.9,-0.1,242-234-5,50.8%,4.5,-0.2,393-406-14,49.2%,-0.6,0.0,184-186-6,49.7%,-4.9,0.0,436-436-20,50.0%,-3.0,0.0,186-203-7,47.8%,-2.8,-0.8,165-168-10,49.6%,-6.0,-0.3,144-163-6,46.9%,-3.8,-1.0
Sacramento,836-860-41,49.3%,-2.4,-0.4,407-440-14,48.1%,-2.9,-0.8,37-22-1,62.7%,0.6,1.3,500-465-24,51.8%,-2.4,0.4,325-385-16,45.8%,-2.4,-1.5,439-406-20,52.0%,-4.9,0.0,536-520-24,50.8%,-6.1,0.3,297-335-17,47.0%,3.8,-1.5,393-449-21,46.7%,0.1,-0.8,178-183-10,49.3%,-5.5,-0.9,475-488-21,49.3%,-1.5,-0.3,204-211-16,49.2%,-0.1,0.1,225-209-11,51.8%,-3.8,-0.1,146-167-9,46.7%,-2.2,-0.4
Cleveland,902-931-36,49.2%,0.2,-0.3,483-488-20,49.7%,0.6,-0.1,36-30-0,54.6%,2.4,0.8,406-451-15,47.4%,-2.1,-0.7,485-469-21,50.8%,2.4,0.0,443-464-24,48.8%,-2.8,-0.5,414-438-14,48.6%,-6.6,-0.2,482-490-22,49.6%,6.2,-0.4,458-467-12,49.5%,3.2,-0.1,175-201-10,46.5%,-2.9,-1.4,494-513-23,49.1%,0.6,-0.2,211-224-5,48.5%,2.1,-0.1,208-219-11,48.7%,-2.3,-1.0,197-187-3,51.3%,2.2,0.4
Brooklyn,867-896-35,49.2%,-2.1,-0.3,463-468-26,49.7%,-1.9,-0.2,27-32-0,45.8%,-4.1,-3.1,460-499-21,48.0%,-3.0,-0.1,397-385-14,50.8%,-1.0,-0.5,449-429-16,51.1%,-4.1,0.3,525-534-21,49.6%,-6.2,0.2,338-354-14,48.8%,4.1,-1.1,409-460-19,47.1%,0.0,-1.0,168-206-5,44.9%,-5.2,-1.5,498-486-23,50.6%,-1.2,0.0,216-192-6,52.9%,0.1,0.4,188-236-3,44.3%,-4.8,-1.4,174-172-7,50.3%,-1.1,0.4
Detroit,870-900-41,49.2%,-1.1,-0.2,447-496-27,47.4%,-1.2,-0.5,27-38-0,41.5%,-0.5,-1.1,469-487-20,49.1%,-2.6,-0.1,390-402-21,49.2%,0.6,-0.3,434-446-25,49.3%,-3.7,-0.1,474-498-25,48.8%,-6.2,0.3,389-397-16,49.5%,5.1,-0.7,436-452-16,49.1%,1.6,-0.3,185-196-7,48.6%,-3.0,-0.7,481-506-27,48.7%,-1.0,-0.3,209-193-6,52.0%,1.4,1.0,214-211-8,50.4%,-3.2,-0.6,177-160-7,52.5%,0.5,0.9
Milwaukee,874-907-35,49.1%,0.2,-0.4,458-467-19,49.5%,0.4,-0.3,29-26-0,52.7%,1.4,0.4,445-431-15,50.8%,-0.4,0.2,417-466-20,47.2%,0.7,-1.1,445-438-16,50.4%,-2.6,-0.3,397-431-10,48.0%,-5.9,-0.1,469-468-25,50.1%,5.5,-0.7,420-457-19,47.9%,3.0,-0.5,191-196-7,49.4%,-1.3,-0.2,466-491-18,48.7%,0.4,-0.8,214-242-10,46.9%,1.6,-0.8,202-198-6,50.5%,-1.8,-0.4,188-194-10,49.2%,1.0,-0.1
LA Clippers,886-920-20,49.1%,0.8,-0.1,423-446-11,48.7%,0.5,0.0,33-31-0,51.6%,-2.6,-2.4,408-438-6,48.2%,-0.6,-0.1,463-475-14,49.4%,2.0,-0.1,440-448-12,49.6%,-1.9,0.2,374-428-7,46.6%,-6.0,-0.1,507-484-13,51.2%,6.3,0.0,434-461-8,48.5%,3.4,-0.3,188-195-4,49.1%,-0.7,0.4,498-515-13,49.2%,1.4,0.1,220-240-4,47.8%,2.3,-0.7,243-234-5,50.9%,-0.3,0.4,167-179-3,48.3%,1.2,-0.8
Atlanta,871-935-19,48.2%,-1.5,-0.4,470-520-11,47.5%,-1.5,-0.7,25-30-1,45.5%,-3.2,-1.3,460-487-11,48.6%,-2.2,-0.3,400-437-8,47.8%,-0.7,-0.7,425-478-11,47.1%,-4.4,-0.4,482-524-9,47.9%,-6.0,0.1,388-403-10,49.1%,4.3,-1.1,446-455-8,49.5%,1.5,-0.4,189-202-6,48.3%,-2.5,-0.6,494-511-12,49.2%,-1.0,-0.3,209-201-2,51.0%,0.4,0.3,192-214-6,47.3%,-3.2,-0.6,163-192-0,45.9%,-1.3,-0.4
Washington,823-915-38,47.4%,-2.5,-0.3,428-504-21,45.9%,-2.6,-0.5,24-31-1,43.6%,-5.4,-2.7,475-512-26,48.1%,-2.9,0.0,339-390-12,46.5%,-1.9,-0.8,418-448-19,48.3%,-5.6,-0.6,524-561-25,48.3%,-6.3,0.1,295-352-13,45.6%,3.9,-1.1,403-460-19,46.7%,0.6,0.0,183-197-4,48.2%,-3.8,-0.1,462-507-24,47.7%,-2.0,-0.1,198-222-13,47.1%,-1.2,-0.5,197-189-4,51.0%,-3.6,0.3,154-180-9,46.1%,-2.2,-0.8
LA Lakers,872-978-32,47.1%,0.3,-0.5,433-489-22,47.0%,0.5,-0.6,40-37-0,52.0%,3.4,0.8,415-443-17,48.4%,-1.3,-0.3,447-523-15,46.1%,1.8,-0.6,432-480-13,47.4%,-3.1,-0.9,401-428-13,48.4%,-5.9,0.4,464-545-19,46.0%,5.4,-1.2,426-482-18,46.9%,3.5,0.0,165-172-3,49.0%,-2.1,-0.6,515-602-25,46.1%,0.5,-0.6,201-225-4,47.2%,2.1,-0.3,238-264-6,47.4%,-1.7,-0.5,152-167-4,47.7%,1.4,0.0
Minnesota,805-917-27,46.8%,-1.9,-0.4,426-488-12,46.6%,-1.7,-0.4,26-30-0,46.4%,1.0,1.1,483-519-10,48.2%,-2.5,0.1,312-386-17,44.7%,-1.0,-1.1,424-432-17,49.5%,-4.1,0.2,485-522-16,48.2%,-6.4,0.1,317-389-11,44.9%,4.6,-1.0,380-484-10,44.0%,0.3,-1.0,174-184-9,48.6%,-3.7,-0.1,461-525-15,46.8%,-1.6,-0.4,194-223-6,46.5%,-0.4,-0.4,185-206-9,47.3%,-3.9,-0.4,144-178-3,44.7%,-1.2,-0.8
