Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
IPFW,6-2-0,75.0%,9.4,0.7,1-2-0,33.3%,-7.0,-8.0,1-1-0,50.0%,19.0,-4.0,3-0-0,100.0%,16.0,+7.2,3-2-0,60.0%,-3.0,-3.2,3-1-0,75.0%,-0.3,3.0,2-0-0,100.0%,-10.0,4.3,4-2-0,66.7%,8.8,-0.5,2-0-0,100.0%,31.0,+6.5,0-1-0,0.0%,-13.0,-20.0,,,,,3-0-0,100.0%,24.8,+4.5,2-0-0,100.0%,3.5,8.0,5-0-0,100.0%,8.2,+6.7
Memphis,6-2-0,75.0%,6.0,5.6,3-1-0,75.0%,2.0,4.4,4-1-0,80.0%,10.4,+5.7,0-1-0,0.0%,10.0,-1.0,5-1-0,83.3%,5.0,6.8,1-0-0,100.0%,6.0,7.5,4-1-0,80.0%,1.2,5.9,2-1-0,66.7%,14.0,5.0,2-1-0,66.7%,14.0,+5.0,1-1-0,50.0%,-3.0,2.8,,,,,2-1-0,66.7%,12.7,+5.5,1-0-0,100.0%,2.0,10.5,1-0-0,100.0%,2.0,+10.5
F Dickinson,6-2-0,75.0%,1.3,0.9,1-1-0,50.0%,-25.0,-5.3,1-1-0,50.0%,-22.5,-4.8,4-0-0,100.0%,13.9,+3.3,2-1-0,66.7%,-14.0,2.7,4-2-0,66.7%,-20.0,-0.3,6-2-0,75.0%,-14.9,0.9,,,,,2-0-0,100.0%,26.8,+4.8,,,,,0-0-0,0.0%,49.0,--,1-0-0,100.0%,34.0,+4.0,4-1-0,80.0%,-14.4,2.8,5-1-0,83.3%,1.3,+2.8
TX-Pan Am,6-2-0,75.0%,4.4,3.3,2-1-0,66.7%,-9.0,-5.8,3-1-0,75.0%,3.3,+3.1,2-0-0,100.0%,19.0,+11.3,3-2-0,60.0%,0.6,0.1,3-0-0,100.0%,-12.0,12.3,3-0-0,100.0%,-12.0,12.3,3-2-0,60.0%,5.2,-2.2,1-2-0,33.3%,10.3,-11.5,1-0-0,100.0%,25.0,18.0,2-1-0,66.7%,-16.0,-1.5,2-1-0,66.7%,20.8,+3.2,2-0-0,100.0%,-8.0,17.0,0-0-0,0.0%,50.0,--
Illinois St,6-2-0,75.0%,7.3,2.7,2-2-0,50.0%,0.0,0.0,3-1-0,75.0%,10.6,+0.8,4-0-0,100.0%,4.8,+6.8,2-1-0,66.7%,12.3,3.2,2-0-0,100.0%,3.5,7.8,5-1-0,83.3%,0.3,5.5,1-1-0,50.0%,4.5,-5.8,2-1-0,66.7%,18.5,+0.3,1-0-0,100.0%,1.0,8.0,0-1-0,0.0%,-8.0,-5.5,3-0-0,100.0%,13.8,+6.0,1-0-0,100.0%,11.0,3.5,2-0-0,100.0%,10.0,+8.0
Maine,6-2-0,75.0%,9.4,4.4,2-2-0,50.0%,-4.3,1.5,3-1-0,75.0%,-7.0,+5.6,3-0-0,100.0%,19.3,+8.7,3-1-0,75.0%,10.2,2.8,3-2-0,60.0%,-10.4,-0.6,4-1-0,80.0%,-5.2,5.6,2-1-0,66.7%,5.7,2.5,1-0-0,100.0%,42.7,+19.5,1-1-0,50.0%,-4.0,-6.0,0-0-0,0.0%,51.5,--,1-0-0,100.0%,33.0,+4.5,3-0-0,100.0%,4.0,8.3,2-0-0,100.0%,13.5,+12.5
Buffalo,6-2-0,75.0%,-2.1,4.1,1-0-0,100.0%,1.0,11.5,3-0-0,100.0%,-11.0,+7.7,2-1-0,66.7%,2.5,-1.5,3-1-0,75.0%,-6.4,6.4,5-0-0,100.0%,-10.4,9.0,5-1-0,83.3%,-12.5,4.8,1-1-0,50.0%,5.0,2.0,1-2-0,33.3%,6.2,-4.2,,,,,0-0-0,0.0%,35.0,--,4-0-0,100.0%,1.5,+6.3,1-2-0,33.3%,-10.3,-1.3,3-2-0,60.0%,-3.8,+1.9
UC Irvine,6-2-0,75.0%,15.7,6.2,3-1-0,75.0%,12.5,4.5,3-1-0,75.0%,17.4,+2.3,,,,,6-2-0,75.0%,13.9,6.2,2-1-0,66.7%,13.7,12.2,1-0-0,100.0%,20.0,23.5,5-2-0,71.4%,13.0,3.7,2-0-0,100.0%,21.3,+1.3,1-1-0,50.0%,9.5,1.5,1-0-0,100.0%,20.0,+23.5,1-1-0,50.0%,17.7,+3.3,2-0-0,100.0%,19.0,12.5,1-0-0,100.0%,15.0,+14.0
Radford,6-2-1,75.0%,5.3,4.2,3-1-0,75.0%,-1.5,4.8,1-1-0,50.0%,-15.5,-8.3,2-0-0,100.0%,13.5,+8.3,4-1-1,80.0%,9.4,6.7,2-2-1,50.0%,-9.0,-1.6,3-2-0,60.0%,-6.4,5.0,3-0-1,100.0%,9.8,3.1,2-0-0,100.0%,23.3,+12.3,1-0-0,100.0%,13.0,20.0,0-0-0,0.0%,46.0,--,3-0-0,100.0%,21.0,+8.2,0-1-1,0.0%,-12.5,-3.0,4-1-1,80.0%,4.2,+5.7
Utah,6-2-0,75.0%,22.3,2.0,2-1-0,66.7%,14.7,1.8,4-1-0,80.0%,17.8,+4.3,1-0-0,100.0%,31.0,+6.5,4-2-0,66.7%,17.7,-1.3,,,,,1-0-0,100.0%,-5.0,2.5,5-2-0,71.4%,26.1,1.9,5-2-0,71.4%,26.1,+1.9,,,,,,,,,3-1-0,75.0%,25.8,+1.0,1-0-0,100.0%,31.0,6.5,2-1-0,66.7%,29.7,-1.8
Missouri St,6-2-0,75.0%,3.0,3.0,2-2-0,50.0%,-8.0,-3.5,4-1-0,80.0%,6.5,+6.4,1-1-0,50.0%,4.7,-7.3,4-1-0,80.0%,4.0,5.7,2-0-0,100.0%,-1.0,6.5,4-1-0,80.0%,-2.8,3.8,2-1-0,66.7%,4.0,1.7,2-1-0,66.7%,10.3,+3.5,1-1-0,50.0%,-11.0,-8.5,,,,,1-0-0,100.0%,17.0,+8.5,3-0-0,100.0%,8.3,9.8,1-0-0,100.0%,10.0,+9.0
NC-Wilmgton,6-2-0,75.0%,8.9,3.5,3-0-0,100.0%,10.7,8.2,0-2-0,0.0%,14.3,-13.0,1-1-0,50.0%,-2.0,-5.3,5-1-0,83.3%,5.3,6.4,2-1-0,66.7%,0.0,7.3,3-0-0,100.0%,1.7,12.5,3-2-0,60.0%,4.6,-1.9,4-1-0,80.0%,13.3,+1.2,1-0-0,100.0%,15.0,11.5,1-0-0,100.0%,9.0,+10.5,2-2-0,50.0%,6.8,-4.3,1-0-0,100.0%,14.0,20.5,4-0-0,100.0%,3.3,+8.0
Kennesaw St,6-2-0,75.0%,9.0,4.9,4-1-0,80.0%,4.6,6.8,1-0-0,100.0%,26.5,+6.0,2-0-0,100.0%,14.3,+6.5,4-2-0,66.7%,-0.3,4.3,2-0-0,100.0%,0.0,6.3,4-2-0,66.7%,-3.0,4.0,2-0-0,100.0%,12.0,7.5,3-0-0,100.0%,22.0,+9.5,1-1-0,50.0%,-1.5,2.8,,,,,0-0-0,0.0%,42.0,--,2-1-0,66.7%,-5.7,1.7,4-1-0,80.0%,6.7,+5.5
Coastal Car,6-2-1,75.0%,-0.8,2.7,2-2-1,50.0%,-4.8,-2.3,3-0-1,100.0%,9.0,+8.8,3-1-0,75.0%,1.5,+3.9,3-1-0,75.0%,-4.3,2.1,4-1-0,80.0%,-5.8,2.7,4-1-0,80.0%,-8.0,1.5,2-1-1,66.7%,8.3,4.1,1-1-1,50.0%,2.7,-0.3,0-1-0,0.0%,-7.0,-10.0,,,,,2-0-0,100.0%,18.0,+13.3,2-0-0,100.0%,-9.5,4.5,3-1-0,75.0%,-9.0,-0.3
Hampton,6-2-0,75.0%,2.2,5.7,3-2-0,60.0%,-5.0,3.2,2-0-0,100.0%,18.0,+7.8,4-1-0,80.0%,1.6,+8.8,2-1-0,66.7%,-15.0,0.5,2-1-0,66.7%,-9.0,5.2,5-2-0,71.4%,-6.9,5.6,1-0-0,100.0%,11.0,6.5,1-1-0,50.0%,19.7,+1.0,2-0-0,100.0%,1.0,9.5,,,,,2-0-0,100.0%,19.7,+10.3,1-0-0,100.0%,-14.0,9.0,2-2-0,50.0%,-9.0,+2.8
Central Conn,6-2-0,75.0%,5.2,5.0,4-0-0,100.0%,4.8,15.1,2-2-0,50.0%,-8.3,-2.1,2-1-0,66.7%,0.3,+3.8,3-1-0,75.0%,10.0,3.4,4-1-0,80.0%,1.2,9.2,4-1-0,80.0%,-2.0,8.5,2-1-0,66.7%,2.7,-0.8,2-0-0,100.0%,19.7,+4.5,,,,,,,,,1-2-0,33.3%,5.0,-7.8,1-0-0,100.0%,8.0,3.0,4-0-0,100.0%,16.0,+12.1
NC-Grnsboro,6-2-0,75.0%,6.4,2.5,3-2-0,60.0%,-0.2,-0.3,4-0-0,100.0%,6.8,+4.0,2-1-0,66.7%,16.5,+4.3,3-1-0,75.0%,-4.3,0.9,3-0-0,100.0%,-4.0,4.2,3-0-0,100.0%,-6.7,4.2,3-2-0,60.0%,6.6,1.5,2-0-0,100.0%,19.3,+4.3,0-2-0,0.0%,-5.5,-8.3,,,,,3-0-0,100.0%,14.8,+7.2,,,,,2-0-0,100.0%,17.5,+10.3
SE Missouri,5-2-0,71.4%,1.5,5.9,1-1-0,50.0%,-18.5,4.8,2-2-0,50.0%,-8.5,+8.0,3-0-0,100.0%,17.8,+15.7,2-1-0,66.7%,-10.3,0.8,2-2-0,50.0%,-12.8,3.4,5-2-0,71.4%,-6.1,5.9,,,,,2-0-0,100.0%,23.7,+13.8,1-0-0,100.0%,-8.0,0.5,,,,,2-1-0,66.7%,13.3,+8.7,2-0-0,100.0%,-2.0,3.0,2-0-0,100.0%,18.0,+4.5
Mt St Marys,5-2-0,71.4%,-0.4,0.6,1-2-0,33.3%,-21.7,-7.0,3-0-0,100.0%,10.3,+8.3,2-0-0,100.0%,7.0,+6.8,3-2-0,60.0%,-10.6,-1.8,3-2-0,60.0%,-11.4,0.3,3-2-0,60.0%,-11.4,0.3,2-0-0,100.0%,9.0,1.5,2-0-0,100.0%,18.0,+1.5,,,,,,,,,2-0-0,100.0%,14.7,+11.3,2-0-0,100.0%,9.0,1.5,2-2-0,50.0%,-11.0,-5.1
Col Charlestn,5-2-0,71.4%,2.8,-4.6,3-1-0,75.0%,0.5,-3.9,2-0-0,100.0%,12.0,+3.5,2-0-0,100.0%,15.0,+5.8,2-2-0,50.0%,-3.6,-12.5,1-1-0,50.0%,-11.5,-15.8,0-1-0,0.0%,-38.0,-34.5,5-1-0,83.3%,6.2,0.3,3-1-0,75.0%,7.0,-1.8,,,,,0-1-0,0.0%,-21.0,-26.5,1-1-0,50.0%,1.7,-12.8,1-0-0,100.0%,15.0,8.5,3-1-0,75.0%,1.8,-3.3
Kent St,5-2-1,71.4%,7.8,1.9,2-1-0,66.7%,-0.3,-0.8,3-1-1,75.0%,2.8,+1.3,1-1-0,50.0%,5.0,-4.5,3-1-1,75.0%,9.3,4.5,2-0-1,100.0%,-1.0,5.2,0-1-1,0.0%,-17.5,-3.0,5-1-0,83.3%,10.0,3.6,1-1-0,50.0%,22.3,-2.3,1-1-0,50.0%,-2.5,-2.3,1-0-0,100.0%,16.0,+13.5,2-1-1,66.7%,11.0,+1.1,1-0-0,100.0%,16.0,13.5,0-0-0,0.0%,45.0,--
Auburn,5-2-1,71.4%,16.9,7.4,2-1-0,66.7%,9.7,4.3,2-2-0,50.0%,20.0,+8.5,,,,,4-2-1,66.7%,12.0,3.6,0-1-0,0.0%,-6.0,-2.5,1-1-0,50.0%,-0.5,4.0,4-1-1,80.0%,22.7,8.5,2-0-1,100.0%,35.7,+12.7,2-0-0,100.0%,13.5,7.3,,,,,2-1-0,66.7%,26.0,+11.8,1-0-1,100.0%,14.0,5.3,1-0-1,100.0%,14.0,+5.3
Wyoming,5-2-0,71.4%,0.8,-0.9,3-0-0,100.0%,5.0,3.5,2-1-0,66.7%,9.5,+3.8,2-0-0,100.0%,7.0,+11.0,3-2-0,60.0%,-6.2,-5.7,1-1-0,50.0%,-25.0,-6.5,3-1-0,75.0%,-13.0,-2.3,2-1-0,66.7%,11.7,0.8,2-1-0,66.7%,14.5,+0.8,1-0-0,100.0%,-3.0,0.5,,,,,2-1-0,66.7%,9.5,+3.8,0-1-0,0.0%,-47.0,-28.5,2-1-0,66.7%,-9.7,-6.2
St Peters,5-2-0,71.4%,6.8,2.4,3-0-0,100.0%,-2.7,7.2,3-1-0,75.0%,2.3,+4.6,3-0-0,100.0%,-3.0,+5.3,1-2-0,33.3%,16.8,-3.0,5-1-0,83.3%,-1.3,4.8,4-0-0,100.0%,-4.5,7.0,1-2-0,33.3%,2.3,-3.8,0-1-0,0.0%,31.0,-12.0,,,,,,,,,1-1-0,50.0%,25.0,+0.3,1-1-0,50.0%,-6.5,-2.8,2-1-0,66.7%,11.3,-0.7
Texas St,5-2-0,71.4%,11.3,4.9,4-2-0,66.7%,0.2,4.3,2-1-0,66.7%,6.3,+4.3,1-2-0,33.3%,-7.7,-2.7,3-0-0,100.0%,21.0,10.2,2-1-0,66.7%,-1.3,2.8,3-2-0,60.0%,-3.8,2.8,2-0-0,100.0%,16.5,10.0,1-0-0,100.0%,36.0,+11.5,1-0-0,100.0%,3.0,9.0,1-0-0,100.0%,9.0,+12.0,1-0-0,100.0%,33.7,+8.5,,,,,1-1-0,50.0%,17.8,0.0
Middle Tenn,5-2-1,71.4%,11.5,3.9,3-1-1,75.0%,6.6,7.1,3-0-0,100.0%,19.5,+15.3,2-0-0,100.0%,4.5,+9.5,3-2-1,60.0%,8.6,2.0,2-0-1,100.0%,9.0,14.0,4-1-1,80.0%,4.2,8.1,1-1-0,50.0%,-2.0,-8.8,1-1-0,50.0%,22.5,-8.8,1-0-0,100.0%,7.0,8.0,0-1-0,0.0%,-11.0,-5.5,1-0-0,100.0%,33.7,+15.0,1-1-0,50.0%,-9.5,-9.8,1-1-1,50.0%,10.3,-5.8
